"[169.3558260052782, 185.42551624744169]","[329.26756412832538, 348.41867520629984]","[267.44907001301152, 292.06926383831672]",28.800000000000001
"[185.42551624744169, 178.30594096309756]","[348.41867520629984, 388.79579307980038]","[292.06926383831672, 271.56926383831672]",8.6999999999999993
"[185.42551624744169, 223.09662347271535]","[348.41867520629984, 358.51261796529815]","[292.06926383831672, 317.13798061609174]",23.5
"[82.139449623408609, 107.74445120172602]","[264.04849680597715, 268.56334942531731]","[188.67894658736066, 214.28394816567805]",49.399999999999999
"[107.74445120172602, 36.730368091402042]","[268.56334942531731, 309.56334942531731]","[214.28394816567805, 266.9925321599743]",12.300000000000001
"[107.74445120172602, 152.17703921102316]","[268.56334942531731, 280.46902550003324]","[214.28394816567805, 259.58510480423962]",30.5
"[152.17703921102316, 45.6559145455372]","[280.46902550003324, 341.96902550003324]","[259.58510480423962, 338.64798079568396]",14.6
"[152.17703921102316, 204.17703921102316]","[280.46902550003324, 280.46902550003324]","[259.58510480423962, 310.79510796087442]",24.800000000000001
"[82.139449623408609, 82.139449623408609]","[244.54849680597712, 299.54849680597715]","[169.47519540362259, 224.47519540362259]",39.299999999999997
"[82.139449623408609, 53.612716955911395]","[299.54849680597715, 360.72427243095103]","[224.47519540362259, 212.75394341110479]",25.899999999999999
"[82.139449623408609, 82.139449623408609]","[299.54849680597715, 336.54849680597715]","[224.47519540362259, 261.47519540362259]",28.199999999999999
"[82.139449623408609, 135.1694274225481]","[336.54849680597715, 399.74716336329283]","[261.47519540362259, 342.72183502712977]",12.9
"[82.139449623408609, 58.356308065006651]","[336.54849680597715, 364.89214120137933]","[261.47519540362259, 289.81883979902477]",22.800000000000001
"[-34.125561377017306, -62.125561377017306]","[248.3890190411143, 248.3890190411143]","[-56.92551169831264, -38.927458627089543]",21.300000000000001
"[-58.87429871854647, -64.34421631505478]","[230.13775638264346, 261.15920060252802]","[-6.7880781427625614, -22.538078142762576]",95.299999999999997
"[-64.34421631505478, -76.84421631505478]","[261.15920060252802, 282.80983569713896]","[-22.538078142762576, -44.188713237373541]",86.0
"[-76.84421631505478, -22.750547554283891]","[282.80983569713896, 336.90350445790983]","[-44.188713237373541, -93.361965378393791]",46.899999999999999
"[-62.125561377017306, -121.12556137701731]","[248.3890190411143, 248.3890190411143]","[-38.927458627089543, -38.927458627089557]",14.199999999999999
"[-22.750547554283891, 72.249452445716116]","[336.90350445790983, 336.90350445790983]","[-93.361965378393791, -109.85854225675217]",11.800000000000001
"[-22.750547554283891, 26.39857510305562]","[336.90350445790983, 371.31809063897259]","[-93.361965378393791, -103.78085603840961]",34.700000000000003
"[26.39857510305562, 58.345504830326306]","[371.31809063897259, 393.68757165666341]","[-103.78085603840961, -103.78085603840961]",23.699999999999999
"[58.345504830326306, 94.567723316166365]","[393.68757165666341, 403.39328584800796]","[-103.78085603840961, -103.78085603840961]",11.800000000000001
"[-64.34421631505478, -126.16346919755514]","[261.15920060252802, 277.72361948908934]","[-22.538078142762576, -44.427367315605359]",9.1999999999999993
"[26.39857510305562, 52.444086169100878]","[371.31809063897259, 393.17286936831493]","[-103.78085603840961, -70.297392435994539]",19.300000000000001
"[58.345504830326306, 75.266009702682169]","[393.68757165666341, 417.85255696318865]","[-103.78085603840961, -129.32860545005056]",15.800000000000001
"[-62.125561377017306, -149.04712879971385]","[248.3890190411143, 280.02588229873868]","[-38.927458627089543, 47.994108795606984]",8.4000000000000004
"[-76.84421631505478, -84.59421631505478]","[282.80983569713896, 296.23322945579775]","[-44.188713237373541, -54.151921187514901]",73.299999999999997
"[-84.59421631505478, -142.09421631505478]","[296.23322945579775, 296.23322945579775]","[-54.151921187514901, -4.3554604699096942]",17.800000000000001
"[-84.59421631505478, -102.27188584471847]","[296.23322945579775, 313.91089898546142]","[-54.151921187514901, -58.493125629188157]",72.0
"[-102.27188584471847, -60.271885844718469]","[313.91089898546142, 313.91089898546142]","[-58.493125629188157, -16.493125629188157]",10.9
"[-102.27188584471847, -112.83734238823595]","[313.91089898546142, 336.56859366137769]","[-58.493125629188157, -39.342014551213708]",34.700000000000003
"[-112.83734238823595, -170.38788686506322]","[336.56859366137769, 363.4048532819121]","[-39.342014551213708, 1.4749986638815358]",15.699999999999999
"[-112.83734238823595, -178.6552730758533]","[336.56859366137769, 374.56859366137769]","[-39.342014551213708, -39.342014551213722]",20.600000000000001
"[-112.83734238823595, -99.431564633653835]","[336.56859366137769, 347.8173768308921]","[-39.342014551213708, -54.497459117441387]",23.100000000000001
"[-99.431564633653835, -146.1780441962641]","[347.8173768308921, 414.57826844044496]","[-54.497459117441387, -135.99745911744139]",12.4
"[-99.431564633653835, -76.187560237915363]","[347.8173768308921, 397.66430511790787]","[-54.497459117441387, -106.18055326066634]",15.699999999999999
"[-102.27188584471847, -79.32882839067662]","[313.91089898546142, 346.67698075702106]","[-58.493125629188157, -93.134141780565699]",57.700000000000003
"[-79.32882839067662, -8.6181502720218646]","[346.67698075702106, 417.38765887567581]","[-93.134141780565699, -6.5316014021218223]",22.399999999999999
"[-79.32882839067662, -100.6267815421904]","[346.67698075702106, 361.58996810214825]","[-93.134141780565699, -106.13414178056571]",35.899999999999999
"[-100.6267815421904, -25.284567091643069]","[361.58996810214825, 381.77785362014487]","[-106.13414178056571, -182.94914651551795]",13.199999999999999
"[-100.6267815421904, -118.40765106907283]","[361.58996810214825, 386.98368147510701]","[-106.13414178056571, -121.63414178056573]",31.199999999999999
"[-118.40765106907283, -79.907504987490213]","[386.98368147510701, 413.94177398360614]","[-121.63414178056573, -137.70908851687216]",15.300000000000001
"[-118.40765106907283, -135.40765106907284]","[386.98368147510701, 416.4285452037779]","[-121.63414178056573, -115.73010373989011]",26.300000000000001
"[-135.40765106907284, -177.69381900443872]","[416.4285452037779, 431.81945165343302]","[-115.73010373989011, -160.04645262543949]",11.4
"[-135.40765106907284, -195.18689876992102]","[416.4285452037779, 487.67067841384284]","[-115.73010373989011, -147.53797706917729]",13.0
"[-79.32882839067662, -52.296810929139895]","[346.67698075702106, 365.60500315660556]","[-93.134141780565699, -109.6341417805657]",43.600000000000001
"[-52.296810929139895, 53.203189070860105]","[365.60500315660556, 365.60500315660556]","[-109.6341417805657, -41.820048958635795]",10.800000000000001
"[-52.296810929139895, -27.54807358761073]","[365.60500315660556, 390.3537404981347]","[-109.6341417805657, -115.71182799890826]",42.899999999999999
"[-27.54807358761073, 26.451926412389284]","[390.3537404981347, 483.88448410685407]","[-115.71182799890826, -78.773652519736032]",22.5
"[-27.54807358761073, 44.576818093417117]","[390.3537404981347, 462.47863217916256]","[-115.71182799890826, -166.71182799890823]",19.5
"[210.13441591893235, 222.15523119910367]","[279.06534041511168, 291.08615569528297]","[-8.8981758548335446, 5.824256009501914]",9.9000000000000004
